M,k,model,seed,net_loss,net_loss_std,cash,ent_total,kl_track,l1_track,incons,n_subtrades,support_size
4,2,LOPAMM,21,18.830467,14.328579,183.944732,54.071966,0.016001,0.111819,,88,10
4,2,ind,21,56.316423,52.746269,280.075473,49.541404,0.043188,0.166409,,88,10
4,2,base,21,14.048391,14.537436,102.869174,12.710818,0.011722,0.091900,,64,10
4,2,LOPAMM,22,14.345064,10.760981,214.503940,40.879588,0.017713,0.116328,,86,10
4,2,ind,22,41.453822,46.905039,312.725447,43.225324,0.049624,0.196039,,86,10
4,2,base,22,10.540823,11.041131,123.343626,9.816543,0.016458,0.112859,,63,10
4,2,LOPAMM,23,11.449467,13.141996,161.161792,39.375816,0.015549,0.101720,,80,10
4,2,ind,23,32.442779,58.782559,234.816175,38.886844,0.041877,0.163899,,80,10
4,2,base,23,8.130956,15.816825,92.908472,9.506802,0.012887,0.091315,,60,10
4,2,LOPAMM,24,4.601707,8.937641,146.557537,7.795020,0.016885,0.116868,,96,10
4,2,ind,24,6.048743,27.867793,171.517670,11.274079,0.023151,0.136187,,96,10
4,2,base,24,1.331971,5.727490,59.129223,1.407974,0.008974,0.076113,,68,10
4,2,LOPAMM,25,5.071235,8.942283,165.410184,16.788352,0.016405,0.119375,,92,10
4,2,ind,25,13.767677,31.325407,191.719387,15.162873,0.028374,0.152009,,92,10
4,2,base,25,3.495105,9.329496,67.558325,3.390638,0.007727,0.088807,,66,10
4,2,LOPAMM,26,16.759002,15.626296,195.346692,50.432443,0.014962,0.109030,,90,10
4,2,ind,26,53.408496,52.883572,284.419949,42.781836,0.038873,0.171589,,90,10
4,2,base,26,13.202308,15.286306,97.710937,11.359340,0.011002,0.097338,,65,10
4,2,LOPAMM,27,11.469881,11.607104,127.113818,14.073317,0.012829,0.097413,,84,10
4,2,ind,27,10.625996,12.495115,139.275209,11.317634,0.014576,0.102365,,84,10
4,2,base,27,0.785415,4.488606,45.400776,0.837708,0.007770,0.069608,,62,10
4,2,LOPAMM,28,8.717653,15.185734,152.675359,15.362875,0.013922,0.104823,,96,10
4,2,ind,28,12.120156,21.518932,172.245372,14.194021,0.019059,0.120614,,96,10
4,2,base,28,1.347588,5.458141,43.310372,1.693777,0.004639,0.058460,,68,10
4,2,LOPAMM,29,28.428124,21.181822,192.116249,49.459911,0.021454,0.119513,,96,10
4,2,ind,29,45.696304,49.304333,239.689814,35.803386,0.033929,0.150312,,96,10
4,2,base,29,9.532765,18.502641,70.976141,8.421973,0.009715,0.079821,,68,10
4,2,LOPAMM,30,13.406423,13.289311,182.376306,44.244310,0.012663,0.097420,,90,10
4,2,ind,30,44.956220,52.176332,251.288646,38.006305,0.036160,0.161762,,90,10
4,2,base,30,10.967319,15.414746,100.559482,10.428835,0.012097,0.099922,,65,10
4,2,LOPAMM,31,23.222795,16.740171,184.966808,22.209997,0.019918,0.127579,,92,10
4,2,ind,31,19.805711,27.782192,241.361108,23.053209,0.034722,0.166169,,92,10
4,2,base,31,1.979610,6.130365,77.312753,2.096678,0.013109,0.099817,,66,10
4,2,LOPAMM,32,12.702240,15.421422,162.965270,29.003339,0.017417,0.127292,,84,10
4,2,ind,32,28.640693,36.930102,207.629693,21.276538,0.030373,0.161247,,84,10
4,2,base,32,7.361738,11.970362,79.498712,5.486623,0.012741,0.106871,,62,10
4,2,LOPAMM,33,5.242053,10.444752,119.973880,3.936089,0.016910,0.120282,,84,10
4,2,ind,33,4.464332,11.154031,148.835223,4.369553,0.021991,0.135528,,84,10
4,2,base,33,0.025389,0.826669,48.054048,0.048810,0.007795,0.075578,,62,10
4,2,LOPAMM,34,19.103196,22.431771,184.839656,29.044256,0.025544,0.152977,,78,10
4,2,ind,34,2.870752,17.166123,225.099743,20.834843,0.046996,0.188753,,78,10
4,2,base,34,5.293445,12.545867,92.280823,3.775498,0.019446,0.131107,,59,10
4,2,LOPAMM,35,16.623537,12.835864,193.310999,51.339161,0.020891,0.131889,,86,10
4,2,ind,35,44.710694,47.183152,266.317035,40.957400,0.043808,0.177235,,86,10
4,2,base,35,11.986350,16.492653,106.508746,12.182319,0.015239,0.109371,,63,10
4,2,LOPAMM,36,16.493518,16.039154,205.077968,26.242603,0.018939,0.127164,,84,10
4,2,ind,36,17.380730,34.763324,245.854150,22.540507,0.034774,0.159092,,84,10
4,2,base,36,3.010708,13.364415,84.624847,3.828131,0.014397,0.111432,,62,10
4,2,LOPAMM,37,4.863346,7.106713,159.730020,13.567898,0.017502,0.123386,,96,10
4,2,ind,37,4.841097,14.331595,182.873701,8.797249,0.023089,0.140200,,96,10
4,2,base,37,2.253149,6.019433,62.628585,2.920404,0.009228,0.081402,,68,10
4,2,LOPAMM,38,14.861382,15.282375,217.974460,48.566015,0.021293,0.140874,,90,10
4,2,ind,38,35.848923,42.866504,283.373844,34.140765,0.038117,0.177053,,90,10
4,2,base,38,10.051983,15.352482,113.301375,11.072255,0.015104,0.118240,,65,10
4,2,LOPAMM,39,12.362616,15.278000,198.201555,11.583143,0.019334,0.121628,,96,10
4,2,ind,39,2.401917,43.446820,237.278338,22.021970,0.038036,0.162756,,96,10
4,2,base,39,-0.020814,8.120098,77.487384,1.661024,0.010186,0.091526,,68,10
5,3,LOPAMM,0,25.333016,20.414672,325.315713,83.103452,0.014644,0.107292,,176,23
5,3,ind,0,36.459191,75.214950,480.386819,48.173097,0.034876,0.155703,,176,23
5,3,base,0,0.468028,4.597968,78.185434,0.964302,0.006279,0.071190,,101,23
5,3,LOPAMM,1,14.774036,20.791571,322.883376,35.780732,0.017514,0.124716,,172,23
5,3,ind,1,-0.908894,33.033563,436.030596,26.831458,0.036769,0.168173,,172,23
5,3,base,1,0.347991,2.279230,92.971018,0.463253,0.008664,0.085250,,101,23
5,3,LOPAMM,2,23.642775,22.944086,256.893131,70.754168,0.012244,0.089938,,198,23
5,3,ind,2,28.192553,57.963390,365.815039,36.382622,0.026388,0.129630,,198,23
5,3,base,2,2.531924,9.341199,64.015177,2.123548,0.004376,0.054451,,108,23
5,3,LOPAMM,3,38.461793,27.324040,438.158425,118.906541,0.016814,0.111873,,210,23
5,3,ind,3,67.801831,75.310130,645.845708,65.938808,0.043781,0.175279,,210,23
5,3,base,3,4.827807,8.380594,105.819273,5.228126,0.009181,0.079832,,110,23
5,3,LOPAMM,4,10.777222,12.550061,281.991098,41.754129,0.008833,0.073858,,234,23
5,3,ind,4,26.447970,74.249364,439.167814,34.370888,0.024346,0.123890,,234,23
5,3,base,4,1.869751,6.184256,71.944336,1.894210,0.005110,0.054155,,117,23
5,3,LOPAMM,5,17.751959,9.055848,334.526503,71.706792,0.015139,0.103261,,168,23
5,3,ind,5,32.555069,109.540335,595.942375,79.380278,0.050668,0.191119,,168,23
5,3,base,5,5.188717,12.055271,130.839322,5.838831,0.014176,0.099782,,96,23
5,3,LOPAMM,6,11.157528,13.064580,316.177653,44.373019,0.009474,0.081938,,220,23
5,3,ind,6,26.911488,58.042826,483.960383,28.142231,0.025257,0.136381,,220,23
5,3,base,6,2.635756,7.900732,79.489350,2.188952,0.006371,0.063761,,113,23
5,3,LOPAMM,7,10.994746,11.796067,261.673333,41.954534,0.010408,0.084765,,206,23
5,3,ind,7,20.693050,60.828197,396.227553,32.008232,0.021784,0.121286,,206,23
5,3,base,7,2.795894,7.104425,60.558327,2.487148,0.003372,0.049822,,110,23
5,3,LOPAMM,8,28.236723,21.923339,383.386409,60.965359,0.015421,0.110289,,224,23
5,3,ind,8,32.734915,60.674722,644.876666,35.077970,0.045643,0.178565,,224,23
5,3,base,8,2.095854,6.508832,99.105736,1.720276,0.008058,0.079519,,115,23
5,3,LOPAMM,9,30.575976,22.905333,285.472817,205.064082,0.013565,0.093676,,182,23
5,3,ind,9,109.917849,109.315659,457.551559,79.319028,0.028905,0.140052,,182,23
5,3,base,9,14.830159,22.356293,94.274964,14.002793,0.007270,0.064597,,102,23
5,3,LOPAMM,10,16.543819,18.875256,289.122751,64.625559,0.012188,0.099587,,170,23
5,3,ind,10,35.402346,62.398283,509.751568,44.047377,0.042010,0.177765,,170,23
5,3,base,10,3.217802,7.253467,94.189752,3.543918,0.008593,0.083892,,97,23
5,3,LOPAMM,11,15.025835,16.091871,282.334740,62.482295,0.011271,0.095927,,200,23
5,3,ind,11,32.725462,67.238954,439.516542,35.252905,0.024950,0.140982,,200,23
5,3,base,11,2.867868,7.745186,83.270050,2.760448,0.005990,0.070318,,108,23
5,3,LOPAMM,12,19.559753,17.906693,328.836491,74.699536,0.011719,0.093885,,232,23
5,3,ind,12,55.362433,84.605379,502.121435,45.513677,0.026120,0.140276,,232,23
5,3,base,12,4.108566,10.255476,90.061305,3.382066,0.006332,0.070034,,117,23
5,3,LOPAMM,13,24.693103,13.913529,431.631398,234.202156,0.010167,0.081670,,198,23
5,3,ind,13,159.029130,127.962078,767.334654,147.395087,0.043494,0.169387,,198,23
5,3,base,13,19.797279,20.604749,150.927327,20.057944,0.008232,0.073984,,106,23
5,3,LOPAMM,14,28.819777,14.553319,465.848899,129.495833,0.016426,0.109581,,204,23
5,3,ind,14,98.559704,139.783701,790.767331,107.388320,0.059040,0.205470,,204,23
5,3,base,14,9.164960,17.069389,120.803589,9.644644,0.009163,0.082180,,107,23
5,3,LOPAMM,15,19.853612,17.915221,319.514863,79.456218,0.008991,0.082435,,220,23
5,3,ind,15,60.121481,119.841051,482.143110,63.407412,0.024850,0.130320,,220,23
5,3,base,15,3.994559,12.694194,84.758589,3.940440,0.004358,0.062239,,115,23
5,3,LOPAMM,16,31.898277,17.993308,423.691871,216.231976,0.013485,0.091010,,198,23
5,3,ind,16,154.997069,120.207669,722.188955,114.148415,0.052676,0.182614,,198,23
5,3,base,16,18.417675,21.726208,139.868360,16.380586,0.011719,0.084191,,107,23
5,3,LOPAMM,17,20.696203,14.817510,350.393732,66.448131,0.010780,0.087272,,230,23
5,3,ind,17,37.092281,64.439235,544.574292,43.020363,0.029274,0.138460,,230,23
5,3,base,17,3.100033,6.947598,77.546220,3.419459,0.005111,0.059189,,117,23
5,3,LOPAMM,18,54.139565,10.224107,550.075792,266.834853,0.020042,0.116834,,194,23
5,3,ind,18,185.353675,151.093079,910.133834,178.055056,0.064691,0.212205,,194,23
5,3,base,18,19.584140,28.844800,179.134137,21.138625,0.012447,0.093287,,106,23
5,3,LOPAMM,19,9.432511,10.937988,256.568016,33.759251,0.011349,0.086540,,206,23
5,3,ind,19,17.249648,51.165745,407.516361,22.223715,0.022095,0.118661,,206,23
5,3,base,19,1.299435,5.630062,68.605772,1.296634,0.005856,0.059911,,109,23
5,3,LOPAMM,20,32.217079,24.973632,367.328127,130.202029,0.016843,0.115263,,192,23
5,3,ind,20,76.546747,125.373882,601.396094,69.433765,0.049971,0.188468,,192,23
5,3,base,20,7.382073,16.198354,113.634753,7.053734,0.009886,0.090103,,105,23
5,3,LOPAMM,21,25.032585,12.384412,357.320403,143.866710,0.011432,0.092072,,192,23
5,3,ind,21,95.825974,109.892204,706.978171,96.519457,0.049210,0.181537,,192,23
5,3,base,21,10.803068,16.797027,121.283001,11.318024,0.009956,0.083705,,104,23
5,3,LOPAMM,22,38.937910,12.699206,433.899419,172.372523,0.014167,0.106158,,212,23
5,3,ind,22,126.710099,111.781430,699.411482,105.205814,0.039366,0.168497,,212,23
5,3,base,22,12.802267,18.958310,113.745305,11.111565,0.006996,0.079085,,111,23
5,3,LOPAMM,23,21.829347,14.101003,341.346174,128.942859,0.011045,0.092245,,204,23
5,3,ind,23,84.366695,98.031790,624.277581,92.903433,0.042475,0.164207,,204,23
5,3,base,23,8.399445,12.137289,109.224542,9.416523,0.006720,0.070354,,109,23
5,3,LOPAMM,24,17.843477,14.760051,305.216468,133.825954,0.011199,0.084169,,222,23
5,3,ind,24,70.267771,90.290470,509.552418,74.342083,0.034645,0.138521,,222,23
5,3,base,24,9.735274,16.519037,87.403316,10.294818,0.005577,0.057413,,114,23
5,3,LOPAMM,25,14.473770,16.893714,291.666412,61.422401,0.010050,0.086926,,208,23
5,3,ind,25,32.581416,56.018766,475.579146,37.302633,0.031406,0.146108,,208,23
5,3,base,25,3.270370,6.469216,78.222687,3.556755,0.005566,0.063173,,109,23
5,3,LOPAMM,26,15.654808,17.788873,298.804846,78.174395,0.012066,0.092536,,220,23
5,3,ind,26,33.430133,75.463197,480.849562,44.211014,0.031783,0.139777,,220,23
5,3,base,26,4.931238,11.749370,78.237552,4.587095,0.004828,0.060286,,114,23
5,3,LOPAMM,27,10.333981,15.693768,274.518549,64.108531,0.009718,0.081531,,210,23
5,3,ind,27,29.172448,82.473943,428.804976,44.561264,0.025107,0.132917,,210,23
5,3,base,27,2.823671,9.700636,78.104912,4.299561,0.005925,0.061983,,110,23
5,3,LOPAMM,28,14.815592,9.379707,304.275872,45.028012,0.014814,0.105626,,190,23
5,3,ind,28,15.661316,58.011760,561.605454,36.940666,0.045946,0.178091,,190,23
5,3,base,28,2.190654,7.578932,99.065838,2.941149,0.010923,0.083126,,105,23
5,3,LOPAMM,29,54.253033,15.602102,492.177406,94.766412,0.031298,0.158964,,186,23
5,3,ind,29,44.644047,92.627536,745.298368,82.622583,0.075748,0.244979,,186,23
5,3,base,29,1.317870,6.459288,154.181378,2.073517,0.019404,0.122395,,105,23
5,3,LOPAMM,30,25.851914,23.603344,324.614554,120.084130,0.014686,0.096802,,204,23
5,3,ind,30,75.504222,90.216372,507.874890,46.783084,0.030686,0.148224,,204,23
5,3,base,30,9.141061,14.379985,81.428673,6.381766,0.006138,0.063487,,108,23
5,3,LOPAMM,31,19.291736,17.320576,357.009120,103.253393,0.015691,0.105215,,194,23
5,3,ind,31,60.379731,59.052020,523.732785,55.815972,0.041355,0.168618,,194,23
5,3,base,31,3.957555,8.218192,101.332239,4.947333,0.008973,0.081269,,106,23
5,3,LOPAMM,32,11.084585,12.130784,281.679532,56.515115,0.010387,0.084135,,210,23
5,3,ind,32,51.885673,99.222298,468.354743,51.935888,0.031188,0.138414,,210,23
5,3,base,32,4.836431,9.996884,65.368177,4.032301,0.003686,0.049052,,112,23
5,3,LOPAMM,33,30.289995,18.885322,293.897664,116.100015,0.016646,0.115899,,162,23
5,3,ind,33,84.812714,125.430385,483.456603,82.273505,0.057797,0.193008,,162,23
5,3,base,33,7.858372,16.139882,106.089147,6.651766,0.010058,0.088323,,96,23
5,3,LOPAMM,34,50.848490,12.540137,511.660078,327.708350,0.016715,0.091084,,176,23
5,3,ind,34,248.818339,141.293087,1001.787384,237.744358,0.085688,0.197863,,176,23
5,3,base,34,28.576560,21.028078,200.565710,29.188979,0.010849,0.075092,,98,23
5,3,LOPAMM,35,14.325757,10.722377,340.890006,55.873918,0.015475,0.112497,,182,23
5,3,ind,35,28.151539,59.697313,536.091613,39.795708,0.041813,0.180582,,182,23
5,3,base,35,4.034606,8.063963,116.425188,4.295328,0.012622,0.095728,,101,23
5,3,LOPAMM,36,31.140579,20.800305,380.019557,135.108737,0.013790,0.094846,,218,23
5,3,ind,36,76.529862,105.249645,573.130163,68.121344,0.038543,0.159096,,218,23
5,3,base,36,8.484214,17.639050,90.835544,8.029999,0.007412,0.064322,,115,23
5,3,LOPAMM,37,15.403431,18.551703,333.133246,78.338067,0.013144,0.106987,,180,23
5,3,ind,37,48.049175,86.719591,549.337732,49.805865,0.034591,0.167719,,180,23
5,3,base,37,4.104683,9.137896,106.598531,4.623015,0.009553,0.090696,,101,23
5,3,LOPAMM,38,10.627699,14.617510,337.720163,53.370069,0.011955,0.095892,,214,23
5,3,ind,38,11.953334,72.875258,586.485475,42.316590,0.037284,0.169367,,214,23
5,3,base,38,0.954834,8.525864,104.438328,3.259908,0.009378,0.081643,,111,23
5,3,LOPAMM,39,22.378535,11.940332,376.906711,58.217694,0.012412,0.090540,,208,23
5,3,ind,39,45.363764,84.651041,612.265469,57.776227,0.037869,0.155394,,208,23
5,3,base,39,3.231518,7.724945,89.149777,2.919495,0.006267,0.064396,,111,23
6,3,LOPAMM,0,36.402705,23.546044,385.082554,158.752523,0.013614,0.109017,,212,28
6,3,ind,0,69.426041,68.675326,620.420353,61.458541,0.035822,0.162173,,212,28
6,3,base,0,3.112841,9.726452,99.208170,2.472300,0.006593,0.074553,,122,28
6,3,LOPAMM,1,11.445341,13.247797,322.692695,64.417625,0.013175,0.105567,,210,28
6,3,ind,1,15.408437,48.700135,465.858725,29.467629,0.025991,0.139856,,210,28
6,3,base,1,1.188223,5.005408,84.748564,1.361814,0.005700,0.065668,,122,28
6,3,LOPAMM,2,26.660816,17.583474,349.875233,167.612940,0.013164,0.096011,,238,28
6,3,ind,2,35.900203,51.848461,580.515491,59.585201,0.028389,0.141403,,238,28
6,3,base,2,6.475265,10.920569,100.353505,7.348721,0.007251,0.065085,,129,28
6,3,LOPAMM,3,43.523134,28.330690,499.460607,161.003022,0.021974,0.116318,,248,28
6,3,ind,3,69.431529,161.380642,737.543079,83.835815,0.047727,0.174288,,248,28
6,3,base,3,6.045732,13.649231,116.182123,4.988417,0.008062,0.075738,,130,28
6,3,LOPAMM,4,26.869838,16.528745,417.856734,163.126491,0.011122,0.079576,,280,28
6,3,ind,4,96.686193,179.128341,764.147092,120.847893,0.039526,0.149580,,280,28
6,3,base,4,7.473740,18.576401,119.901471,7.799686,0.007114,0.062936,,140,28
6,3,LOPAMM,5,22.030315,16.399391,422.339921,157.863033,0.014771,0.109132,,200,28
6,3,ind,5,56.880381,85.948480,763.263395,86.761454,0.058421,0.210244,,200,28
6,3,base,5,6.881123,9.800981,144.733783,7.842803,0.011842,0.096237,,115,28
6,3,LOPAMM,6,15.924865,14.740716,408.520906,80.138508,0.010212,0.083140,,270,28
6,3,ind,6,38.709717,89.339691,674.778888,56.848103,0.030169,0.142793,,270,28
6,3,base,6,2.802060,6.736278,104.203452,2.742987,0.006736,0.064630,,138,28
6,3,LOPAMM,7,16.054729,17.989285,320.881350,93.979714,0.013354,0.099416,,232,28
6,3,ind,7,19.714777,62.396015,494.676643,46.116426,0.030932,0.149321,,232,28
6,3,base,7,4.017806,9.057195,111.631765,4.085556,0.009517,0.080512,,126,28
6,3,LOPAMM,8,26.920402,20.522948,444.913732,66.691898,0.012805,0.096851,,268,28
6,3,ind,8,11.911927,96.477855,804.237003,58.904761,0.050006,0.185196,,268,28
6,3,base,8,2.380857,7.278331,117.322576,2.117492,0.007221,0.074413,,138,28
6,3,LOPAMM,9,22.944428,18.733931,395.160800,122.051385,0.015215,0.103592,,220,28
6,3,ind,9,47.414389,139.363488,667.135706,84.458167,0.046732,0.174506,,220,28
6,3,base,9,4.860251,14.560342,126.704651,6.016007,0.010609,0.082140,,122,28
6,3,LOPAMM,10,29.235999,15.057974,399.571740,306.110356,0.012249,0.093301,,218,28
6,3,ind,10,139.719488,119.574411,811.034201,127.983545,0.050275,0.185454,,218,28
6,3,base,10,16.486377,19.049513,143.491056,16.498040,0.010150,0.080812,,121,28
6,3,LOPAMM,11,37.486241,23.969995,425.429206,190.974431,0.012586,0.103357,,230,28
6,3,ind,11,83.767154,130.719192,651.583804,87.430129,0.030192,0.155318,,230,28
6,3,base,11,5.910792,12.902799,112.594285,6.249027,0.006268,0.072258,,128,28
6,3,LOPAMM,12,28.100805,22.205570,422.270016,209.321948,0.011840,0.091875,,266,28
6,3,ind,12,61.256753,83.362094,659.763746,73.266093,0.031960,0.145469,,266,28
6,3,base,12,8.733863,16.104769,99.710325,9.035630,0.004956,0.058681,,137,28
6,3,LOPAMM,13,37.432315,22.062694,506.141680,236.516727,0.015731,0.105100,,248,28
6,3,ind,13,121.841666,156.111042,842.219144,124.911601,0.049048,0.179374,,248,28
6,3,base,13,9.846166,18.568493,147.457851,9.897267,0.009514,0.082809,,130,28
6,3,LOPAMM,14,33.278406,33.042421,433.655870,177.412007,0.015071,0.110141,,240,28
6,3,ind,14,58.608501,86.631055,718.005611,68.183392,0.041666,0.176669,,240,28
6,3,base,14,5.268407,9.321452,113.636549,5.200492,0.007772,0.077720,,128,28
6,3,LOPAMM,15,20.299917,19.818050,298.555284,82.823456,0.009367,0.076911,,260,28
6,3,ind,15,33.400846,64.399457,422.310639,32.098065,0.017200,0.105749,,260,28
6,3,base,15,2.549476,8.000169,60.596711,1.531443,0.002554,0.041865,,137,28
6,3,LOPAMM,16,21.291174,15.315367,521.657214,210.085940,0.015607,0.107564,,228,28
6,3,ind,16,87.006714,105.246949,864.427161,99.872554,0.053147,0.195750,,228,28
6,3,base,16,10.309401,12.852013,151.642532,11.205205,0.010044,0.087606,,125,28
6,3,LOPAMM,17,41.197944,28.480013,487.828551,270.305485,0.015371,0.102046,,272,28
6,3,ind,17,104.115456,142.914704,791.676933,115.551382,0.043430,0.165865,,272,28
6,3,base,17,7.222321,20.677421,133.301115,8.840141,0.009383,0.078119,,140,28
6,3,LOPAMM,18,43.643406,23.179494,387.544002,275.235083,0.016243,0.100059,,224,28
6,3,ind,18,100.593875,76.771383,694.384630,86.038542,0.041540,0.161534,,224,28
6,3,base,18,11.468644,15.161179,124.560755,11.870487,0.010157,0.074631,,124,28
6,3,LOPAMM,19,28.337141,19.056849,452.632072,203.049774,0.011974,0.084360,,268,28
6,3,ind,19,127.445641,184.372549,776.074131,130.152463,0.046984,0.157619,,268,28
6,3,base,19,10.896310,18.255138,134.830973,10.558504,0.007559,0.070403,,137,28
6,3,LOPAMM,20,44.407716,17.316323,479.095994,252.356758,0.015818,0.114439,,226,28
6,3,ind,20,140.484277,200.950389,909.077952,139.737234,0.063041,0.207340,,226,28
6,3,base,20,10.778576,24.234713,146.225974,12.492266,0.008842,0.088216,,124,28
6,3,LOPAMM,21,33.381358,22.008671,437.095764,362.614523,0.012170,0.095303,,228,28
6,3,ind,21,158.634227,119.290786,826.225179,120.923408,0.047663,0.185142,,228,28
6,3,base,21,20.204814,21.979984,151.590421,19.848359,0.009184,0.077116,,124,28
6,3,LOPAMM,22,30.108997,19.467414,483.143934,126.344270,0.017857,0.114529,,250,28
6,3,ind,22,22.384661,127.739651,733.096663,81.986180,0.053514,0.188359,,250,28
6,3,base,22,3.306308,12.773482,129.871255,3.944795,0.008859,0.081713,,133,28
6,3,LOPAMM,23,22.099375,16.560386,444.265229,152.082571,0.013711,0.101935,,246,28
6,3,ind,23,74.814831,119.102879,759.989751,84.863213,0.042306,0.177497,,246,28
6,3,base,23,7.297308,14.325473,130.910001,6.858275,0.008599,0.082388,,131,28
6,3,LOPAMM,24,35.259309,27.373068,356.569731,152.435942,0.012634,0.089526,,252,28
6,3,ind,24,74.745707,115.181441,566.974555,66.330630,0.027906,0.128884,,252,28
6,3,base,24,5.504115,15.171365,90.409424,4.241011,0.006657,0.060951,,133,28
6,3,LOPAMM,25,20.941974,20.370803,325.886773,172.589996,0.008991,0.079104,,238,28
6,3,ind,25,91.076570,115.783328,578.514101,70.388171,0.026600,0.133085,,238,28
6,3,base,25,7.759576,15.230279,97.823433,7.238767,0.005788,0.062342,,128,28
6,3,LOPAMM,26,10.283725,13.242266,282.639342,63.668315,0.008912,0.078063,,250,28
6,3,ind,26,22.817822,59.861771,462.201248,28.120592,0.021036,0.119227,,250,28
6,3,base,26,3.114939,8.449310,73.365590,2.429445,0.003989,0.051376,,132,28
6,3,LOPAMM,27,14.508051,11.868112,347.824243,62.321402,0.011868,0.088117,,242,28
6,3,ind,27,16.958060,54.752524,566.327115,39.103162,0.032169,0.143496,,242,28
6,3,base,27,2.982810,7.100201,97.971146,2.704816,0.007317,0.067316,,129,28
6,3,LOPAMM,28,15.892239,10.989197,401.858992,55.438277,0.013319,0.108169,,234,28
6,3,ind,28,22.528713,41.518266,680.899661,33.602248,0.036541,0.171114,,234,28
6,3,base,28,1.445015,4.044563,119.335541,1.884060,0.009543,0.087593,,127,28
6,3,LOPAMM,29,22.659593,15.093242,427.903408,95.728130,0.016609,0.117108,,232,28
6,3,ind,29,32.015946,79.665103,699.954901,50.826697,0.039478,0.176413,,232,28
6,3,base,29,2.396010,8.870070,122.754848,3.182379,0.009978,0.085769,,127,28
6,3,LOPAMM,30,17.409881,13.156722,374.193848,107.906657,0.012218,0.092248,,242,28
6,3,ind,30,60.080764,88.400538,660.857090,60.648386,0.033278,0.151317,,242,28
6,3,base,30,4.796009,9.322583,103.209549,4.502124,0.007278,0.069601,,128,28
6,3,LOPAMM,31,23.895622,19.050376,469.662707,108.652380,0.016378,0.106589,,236,28
6,3,ind,31,28.601422,91.919079,711.264007,70.803066,0.048334,0.175235,,236,28
6,3,base,31,2.386385,8.548912,128.409440,2.627702,0.010073,0.084159,,128,28
6,3,LOPAMM,32,14.577292,12.054365,339.661292,87.942634,0.012010,0.094202,,252,28
6,3,ind,32,26.217085,80.867304,553.649468,37.096712,0.029784,0.140217,,252,28
6,3,base,32,3.237791,11.776314,82.430805,4.333838,0.004342,0.054889,,134,28
6,3,LOPAMM,33,17.108616,11.564144,295.415627,77.264826,0.012736,0.098799,,202,28
